DATA MONTAGEM;MAPA;VEICULO;BAIA;PRODUTO;QUANTIDADE;UNIDADE;LASTRO;CODIGO DE BARRAS;MONTADOR;HORA INICIO MONTAGEM;HORA FIM MONTAGEM;CONFERENTE1;CONFERENTE2;INICIO CONFERENCIA;FIM CONFERENCIA;APONTAMENTO;DIF APONTAMENTO
01/10/2025;7330101;TDX1J02;M3;056341-LATA 220ML FTA UVA C/6;4;CX6;1;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;056337-LATA 220ML FTA GUARANA C/6;19;CX6;1;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;008463-MONSTER ENERGY LATA 473 C/6;18;CX6;2;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;118469-MONSTER E. ZERO ACUCAR 473ML6;6;CX6;2;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;118473-MONSTER U FIESTA MANGO LT473ML;6;CX6;2;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;119586-MONSTER U PEACHY KEEN LATA 473;6;CX6;2;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;118650-MONSTER KHAOTIC LT 473ML 06;6;CX6;2;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;118990-MONSTER MANGO LOCO LATA 473ML;6;CX6;3;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;119170-MONSTER PACIFIC PUNCH LT 473ML;6;CX6;3;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;118461-MONSTER ULTRA LT 473ML 6PACK F;8;CX6;3;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;119509-MONSTER PIPELINE PUNCH LT 473ML;6;CX6;3;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;119026-MONSTER ULTRA VIOLET LT 473ML;6;CX6;3;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;119521-MONSTER ULTRA WATERMELON LT 473ML 06;6;CX6;3;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;118984-MONSTER ABSOLUTELY ZERO LATA;6;CX6;3;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;118882-DV PESSEGO LATA 290ML;1;CX6;3;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;118884-DV UVA LT 290ML 6U FL;1;CX6;3;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;118878-DV GOIABA LATA 290ML;1;CX6;3;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;119169-DV MANGA LATA 290ML C6UND;1;CX6;3;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;M3;118880-DV MARACUJA LATA 290ML;1;CX6;3;733010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;056053-LATA 220ML CC 12UN;28;CX12;1;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;056053-LATA 220ML CC 12UN;15;CX12;2;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;005849-DV MAIS NECTAR UVA TP 1L;1;CX6;2;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;119168-DV MANGA 1L C6UND;1;CX6;2;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;005814-DV MAIS NECTAR PESSEGO TP 1L;1;CX6;2;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;005783-DV MAIS NECTAR LARANJA TP 1L;1;CX6;2;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;005793-DV MARACUJA 1LITRO;1;CX6;2;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;005815-DV MAIS NEC UVA LIGHT TP 1L;1;CX6;2;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;119167-DV ABACAXI 1L (6U) CP;1;CX6;2;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;139649-LN 355ML THEREZOP LAGER  C/6UN;1;CX6;2;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;901781-LN 355ML EISENBAHN C6UND;1;CX6;2;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;055202-CC BAG 10L;4;CX1;2;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;055464-FTLAR BAG 5L;4;CX1;3;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;055720-CC ZERO BAG 5L;2;CX1;4;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;056103-FTA GUA BAG 5L 1U;3;CX1;5;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;055729-SPRITE SA LIM BAG 5L;2;CX1;5;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;005118-DV KAPO UVA TP 200ML;1;CX12;5;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;005119-DV KAPO MORANGO TP 200ML;1;CX12;5;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;005121-DV KAPO ABACAXI TP 200ML;1;CX12;5;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;005122-DV KAPO LARANJA TP 200ML;1;CX12;5;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;005120-DV KAPO MARACUJA TP 200ML;1;CX12;5;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;119068-DV KAPO MACA C/12 UND;1;CX12;5;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;119164-DV UVA TP 200ML (18U) CP;2;CX18;5;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;119165-DV PESSEGO 200ML C18UND;2;CX18;5;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;A3;119166-DV LARANJA 200ML C/18UND;2;CX18;5;733010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;Armaz.Extra;141003-MENTOS PURE FRUIT 3 CAMADAS 5P;3;CX15;1;733010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;Armaz.Extra;141009-MENTOS PF WINTERGREEN GARRAFA;1;CX6;1;733010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;Armaz.Extra;141012-MENTOS PF FRESH MINT 3 CAMADAS;3;CX15;1;733010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;Armaz.Extra;141016-MENTOS PF UP2U GARRAFA;1;CX6;1;733010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;Armaz.Extra;141019-MENTOS MORANGO IOGURTE STICK;3;CX16;1;733010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;Armaz.Extra;141020-MENTOS FRUTAS VERMELHA STICK CX16 600G;3;CX16;2;733010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;Armaz.Extra;141048-TRIDENT MELANCIA 8G CX21;1;CX21;2;733010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7330101;TDX1J02;Armaz.Extra;141159-MENTOS FANTA LARANJA STICK 14P CX16 600G;3;CX16;2;733010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A3;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;1;722010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A3;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;2;722010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A3;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;3;722010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M3;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;1;722010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M3;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;2;722010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M3;056600-COCA COLA ORIGINAL PET 2L 8U F;4;CX8;3;722010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M3;055817-FTA LAR PET 2L;6;CX8;3;722010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M3;056273-SPRITE ORIGINAL PET 2L 8U FL;3;CX8;3;722010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M3;055819-FANTA UVA PET 2L;2;CX8;3;722010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M5;055818-COCA COLA ZERO PET 2L;15;CX8;1;722010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M5;055818-COCA COLA ZERO PET 2L;15;CX8;2;722010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M5;055789-G.KUAT PET2 C/8 UND;4;CX8;3;722010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M5;056100-FANTA GUARANA PET 2L;2;CX8;3;722010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M5;007323-CRYSTAL PET 1,5L SEM / G;1;CX6;3;722010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M5;006060-CC PET 1.500ML C6;1;CX6;3;722010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M5;056314-SCHW CITRUS ORIGINAL PET 1,5L;1;CX6;3;722010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M5;119571-PET 1.5L DV FRUT LARANJA C6;2;CX6;3;722010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M5;119574-PET 1.5L DV FRUT UVA C6;2;CX6;3;722010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;055935-COCA COLA PET 600ML;40;CX6;1;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;055935-COCA COLA PET 600ML;27;CX6;2;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;055934-COCA COLA ZERO PET 600ML;21;CX6;2;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;056102-FANTA LARANJA PET 600ML;11;CX6;3;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;056350-SPRITE ORIGINAL PET 600ML 6U F;8;CX6;3;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;119123-CHA 450ML GUARANA POWER ACAI;4;CX6;3;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;118614-CHA 450ML ICE TEA LIMAO;4;CX6;3;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;118634-CHA 450ML MATTE LEAO LIMAO;1;CX6;3;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;119464-CHA 450ML LEAO VERDE LIMAO ZER;1;CX6;3;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;119471-CHA 450M LEAO BRANCO LICHIA ZR;2;CX6;3;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;118620-CHA 450ML ICE TEA PESSEGO;7;CX6;3;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;056238-SPRITE REFRESH PET 510ML FL 6U;20;CX6;3;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;006949-POWERADE MOUNTAIN BLAST PT500;6;CX6;4;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;119555-POWERADE TANGERINA PET 500ML 06 CP;3;CX6;4;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;119514-POWERADE FRUTAS TROPICAIS PET 500ML 06CP;7;CX6;4;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;119513-POWERADE LIMAO PET 500ML 06;3;CX6;4;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;118200-POWERADE UVA S.CAP PT500 06 CP;4;CX6;4;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;119594-POWERADE SOUR PET 500ML 06 CP;4;CX6;4;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;119512-POWERADE LARANJA PET 500ML C/6;4;CX6;4;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;118798-DV FRUT UVA PET 450ML 6P CP;4;CX6;4;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;118955-DV FRUT LARANJA PET 450ML (6);3;CX6;5;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A5;092650-CRYSTAL PET 1L;1;CX6;5;722010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A2;056298-PET 200ML COCA COLA 12UND;40;CX12;1;722010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A2;056298-PET 200ML COCA COLA 12UND;15;CX12;2;722010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A2;056443-PET 200ML CC S ACUCAR C/12;21;CX12;2;722010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A2;056561-PET 200ML FTA LAR C/12;10;CX12;2;722010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A2;007331-CRYSTAL PET 500ML SEM/G;24;CX12;3;722010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A2;007325-CRYSTAL PET 500ML COM GAS;24;CX12;4;722010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A2;007331-CRYSTAL PET 500ML SEM/G;10;CX12;5;722010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A2;007325-CRYSTAL PET 500ML COM GAS;6;CX12;5;722010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;055286-FANTA UVA LATA 350ML C/6;10;CX6;1;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;056010-KUAT LATA 350ML C/6;5;CX6;1;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;056267-SPRITE LATA 350ML C/6;22;CX6;1;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;055247-SPRITE SEM ACUCAR LAT 350ML C6;4;CX6;1;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;056760-FTA MARACUJA LATA 350ML C/6;3;CX6;1;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;056074-FTA GUA LT 350ML 6U FI MAINLIN;2;CX6;1;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;056312-SCHW CITRUS ORIGINAL LT 350ML;12;CX6;2;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;056856-LATA 350ML FTA MISTERIO CHUCKY;5;CX6;2;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;009390-SCHWEPPES TONICA LATA 350ML;2;CX6;2;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;056335-LATA 220ML CC SEM ACUCAR C/6;2;CX6;2;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;056287-LATA 220ML CC CAFE ESPR C/6;8;CX6;2;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;056339-LATA 220ML FTA LARANJA C/6;1;CX6;2;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;056324-LATA 220ML SPRITE C/6;4;CX6;2;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;056341-LATA 220ML FTA UVA C/6;2;CX6;2;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;008463-MONSTER ENERGY LATA 473 C/6;32;CX6;2;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;118469-MONSTER E. ZERO ACUCAR 473ML6;7;CX6;3;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;118473-MONSTER U FIESTA MANGO LT473ML;2;CX6;3;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;119586-MONSTER U PEACHY KEEN LATA 473;1;CX6;3;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;118650-MONSTER KHAOTIC LT 473ML 06;1;CX6;3;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;118990-MONSTER MANGO LOCO LATA 473ML;5;CX6;3;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;118461-MONSTER ULTRA LT 473ML 6PACK F;4;CX6;3;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;119509-MONSTER PIPELINE PUNCH LT 473ML;1;CX6;3;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;119026-MONSTER ULTRA VIOLET LT 473ML;2;CX6;4;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;119521-MONSTER ULTRA WATERMELON LT 473ML 06;1;CX6;4;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;118984-MONSTER ABSOLUTELY ZERO LATA;4;CX6;4;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;119141-REIGN LEMON HDZ LATA 473ML C/6;1;CX6;4;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;118882-DV PESSEGO LATA 290ML;13;CX6;4;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;119118-LATA 290ML MATTE LEAO LIMAO CG;1;CX6;4;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;119116-LATA 290ML ICE TEA LIMAO ZERO;4;CX6;4;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;118884-DV UVA LT 290ML 6U FL;22;CX6;4;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;118878-DV GOIABA LATA 290ML;9;CX6;4;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;119169-DV MANGA LATA 290ML C6UND;20;CX6;4;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M2;118880-DV MARACUJA LATA 290ML;16;CX6;5;722010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M4;055957-COCA COLA KS ULTRA 290ML;10;CX24;1;722010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M4;055957-COCA COLA KS ULTRA 290ML;10;CX24;2;722010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M4;056016-CC ZERO 290ML KS ULTRA CX24;5;CX24;3;722010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M4;055834-FTA LAR KS 290ML NORDIC;1;CX24;3;722010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M4;055860-SPRITE ORIG 290ML NORDIC KS;1;CX24;3;722010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;009334-COCA COLA ZERO LATA 350ML C12;22;CX12;1;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;009334-COCA COLA ZERO LATA 350ML C12;22;CX12;2;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;009334-COCA COLA ZERO LATA 350ML C12;3;CX12;3;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;008678-FANTA LARANJA LATA 350ML C/12;12;CX12;3;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;119145-ADES MACA 1L CX 6UN;2;CX6;3;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;005849-DV MAIS NECTAR UVA TP 1L;2;CX6;3;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;005783-DV MAIS NECTAR LARANJA TP 1L;1;CX6;3;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;005793-DV MARACUJA 1LITRO;1;CX6;3;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;056353-CC 250ML VIDRO OW C12U;10;CX12;3;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;139680-LN 355ML E.GALICIA PILSEN C/6U;1;CX6;4;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;901781-LN 355ML EISENBAHN C6UND;2;CX6;4;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;005118-DV KAPO UVA TP 200ML;18;CX12;4;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;005119-DV KAPO MORANGO TP 200ML;13;CX12;4;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;005121-DV KAPO ABACAXI TP 200ML;4;CX12;5;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;005122-DV KAPO LARANJA TP 200ML;4;CX12;5;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;005120-DV KAPO MARACUJA TP 200ML;5;CX12;5;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;119068-DV KAPO MACA C/12 UND;1;CX12;5;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;119156-ADES 200ML MACA C/6UN;4;CX6;5;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;119157-ADES 200ML PESSEGO C/6 UNID;2;CX6;5;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;119158-ADES 200ML UVA C/6UN;4;CX6;5;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;119164-DV UVA TP 200ML (18U) CP;1;CX18;5;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;M1;119166-DV LARANJA 200ML C/18UND;1;CX18;6;722010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A4;056840-COCA COLA LS 1 LITRO ROTULADA;7;CX12;1;722010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A4;056756-CC SEM ACUCAR RETORNAVEL 2L RT;7;CX9;1;722010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A4;056327-FTA LARANJA RETORNAVEL 2L P;2;CX9;2;722010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A4;056754-COCA COLA RETORNAVEL PET 2L RT;1;CX9;2;722010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7220101;TDR7E89;A4;903024-EISENBAHN 600ML RETORNAVEL C24;3;CX24;2;722010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
